date,season,home_team,away_team,home_pts,away_pts,home_diff,arena,lat,lon,capacity,elev_m,home_elev_m,away_elev_m,delta_elev,home_capacity,away_capacity,home_rest_days,away_rest_days,home_b2b,away_b2b,rest_delta,elo_home_pre,elo_away_pre,elo_delta_pre,elo_exp_home_win,expected_margin_neutral,residual_margin
2022-03-06,2021,LA Clippers,New York Knicks,93,116,-23,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,,,19060.0,,0.0,0.0,True,True,0.0,1644.7903273030327,1431.825984511786,212.96434279124674,0.7731039096716767,10.27,-33.27
2022-03-07,2021,Detroit Pistons,Atlanta Hawks,113,110,3,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,,,20332.0,,3.0,3.0,False,False,0.0,1300.7119579227954,1488.1247392864507,-187.4127813636553,0.2537266038121438,-6.16,9.16
2022-03-07,2021,Philadelphia 76ers,Chicago Bulls,121,106,15,,,,,,,,,,,2.0,3.0,False,False,-1.0,1567.1870545822003,1556.7430203115475,10.444034270652764,0.5150256479388879,1.96,13.04
2022-03-07,2021,Miami Heat,Houston Rockets,123,106,17,,,,,,,,,,,2.0,1.0,False,True,1.0,1648.254507173157,1234.9318339672263,413.32267320593064,0.9152333260940171,18.49,-1.49
2022-03-07,2021,Minnesota Timberwolves,Portland Trail Blazers,124,81,43,,,,,,,,,,,2.0,2.0,False,False,0.0,1580.9453929147908,1335.1240515337965,245.82134138099423,0.8045630305812315,11.62,31.38
2022-03-07,2021,Dallas Mavericks,Utah Jazz,111,103,8,,,,,,,,,,,2.0,1.0,False,True,1.0,1599.1894642514544,1649.99017975715,-50.80071550569551,0.4274084735722333,-0.55,8.55
2022-03-07,2021,Sacramento Kings,New York Knicks,115,131,-16,,,,,,,,,,,2.0,1.0,False,True,1.0,1357.2479146250328,1587.5336227059101,-230.28570808087738,0.2098829513731974,-7.92,-8.08
2022-03-07,2021,San Antonio Spurs,Los Angeles Lakers,117,110,7,,,,,,,,,,,2.0,2.0,False,False,0.0,1506.4121931843974,1313.4547957673246,192.9573974170728,0.7522692934231773,9.45,-2.45
2022-03-08,2021,Charlotte Hornets,Brooklyn Nets,121,132,-11,,,,,,,,,,,3.0,2.0,False,False,1.0,1414.166752746712,1445.144241648811,-30.977488902098912,0.4555375666295743,0.26,-11.26
2022-03-08,2021,Indiana Pacers,Cleveland Cavaliers,124,127,-3,,,,,,,,,,,2.0,2.0,False,False,0.0,1395.9908595248344,1569.5256128068838,-173.53475328204945,0.26914863391616045,-5.59,2.59
2022-03-08,2021,Memphis Grizzlies,New Orleans Pelicans,132,111,21,,,,,,,,,,,2.0,2.0,False,False,0.0,1682.2286829560794,1612.2778345429062,69.95084841317316,0.5993288553412708,4.4,16.6
2022-03-08,2021,Orlando Magic,Phoenix Suns,99,102,-3,,,,,,,,,,,3.0,2.0,False,False,1.0,1303.171048913549,1693.3636832440582,-390.19263433050924,0.09568386185471392,-14.48,11.48
2022-03-08,2021,Oklahoma City Thunder,Milwaukee Bucks,115,142,-27,,,,,,,,,,,2.0,2.0,False,False,0.0,1351.1709582373396,1642.2011332714985,-291.0301750341589,0.15771825109913182,-10.41,-16.59
2022-03-08,2021,Golden State Warriors,LA Clippers,112,97,15,,,,,,,88.0,,,19060.0,0.0,0.0,True,True,0.0,1532.7057459516263,1489.0826891089084,43.623056842717915,0.5624507985291605,3.32,11.68
2022-03-09,2021,Milwaukee Bucks,Atlanta Hawks,124,115,9,,,,,,,,,,,1.0,2.0,True,False,-1.0,1647.3849132377572,1480.8684230210688,166.51649021668845,0.7228305897230506,8.36,0.64
2022-03-09,2021,New Orleans Pelicans,Orlando Magic,102,108,-6,,,,,,,,,,,1.0,1.0,True,True,0.0,1599.416736590568,1302.355699836943,297.0610367536251,0.8468389804296576,13.72,-19.72
2022-03-09,2021,Minnesota Timberwolves,Oklahoma City Thunder,132,102,30,,,,,,,,,,,2.0,1.0,False,True,1.0,1590.2610180714485,1345.987178271081,244.27383980036757,0.8031585019646514,11.55,18.45
2022-03-09,2021,Detroit Pistons,Chicago Bulls,108,114,-6,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,,,20332.0,,2.0,2.0,False,False,0.0,1307.9682741881772,1543.7923587610903,-235.82408457291308,0.20464487481971047,-8.14,2.14
2022-03-09,2021,Houston Rockets,Los Angeles Lakers,139,130,9,,,,,,,,,,,2.0,2.0,False,False,0.0,1233.0656632227585,1309.84398209979,-76.77831887703155,0.39127129321335763,-1.62,10.62
2022-03-09,2021,Miami Heat,Phoenix Suns,90,111,-21,,,,,,,,,,,2.0,1.0,False,True,1.0,1650.1206779176248,1694.1790323206642,-44.0583544030394,0.43693262750925094,-0.28,-20.72
2022-03-09,2021,Charlotte Hornets,Boston Celtics,101,115,-14,,,,,,,,,,,1.0,3.0,True,False,-2.0,1404.3771769432158,1608.9032567580575,-204.52607981484175,0.2355295918341899,-6.86,-7.14
2022-03-09,2021,Dallas Mavericks,New York Knicks,77,107,-30,,,,,,,,,,,2.0,2.0,False,False,0.0,1609.1808802864523,1592.516879213161,16.664001073291274,0.5239630529567029,2.21,-32.21
2022-03-09,2021,San Antonio Spurs,Toronto Raptors,104,119,-15,,,,,,,,,,,2.0,3.0,False,False,-1.0,1510.023006851932,1545.8548070888908,-35.83180023695877,0.4486159432188683,0.06,-15.06
2022-03-09,2021,Utah Jazz,Portland Trail Blazers,123,85,38,,,,,,,,,,,2.0,2.0,False,False,0.0,1639.998763722152,1325.8084263771389,314.1903373450132,0.8591956070615776,14.42,23.58
2022-03-09,2021,Sacramento Kings,Denver Nuggets,100,106,-6,,,,,,,,,,,2.0,3.0,False,False,-1.0,1352.264658117782,1591.4534051940996,-239.18874707631767,0.20151037451551182,-8.28,2.28
2022-03-09,2021,LA Clippers,Washington Wizards,115,109,6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,,,19060.0,,0.0,0.0,True,True,0.0,1420.054150008075,1396.9085600225114,23.145589985563674,0.5332599934078605,2.48,3.52
2022-03-10,2021,Philadelphia 76ers,Brooklyn Nets,100,129,-29,,,,,,,,,,,3.0,2.0,False,False,1.0,1580.1377161326575,1454.9338174523073,125.20389868035022,0.6727680949007735,6.67,-35.67
2022-03-10,2021,Denver Nuggets,Golden State Warriors,102,113,-11,,,,,,,,,,,1.0,2.0,True,False,-1.0,1594.0693008530325,1601.7342850524594,-7.664984199426954,0.4889709902945297,1.22,-12.22
2022-03-11,2021,Memphis Grizzlies,New York Knicks,118,114,4,,,,,,,,,,,3.0,2.0,False,False,1.0,1695.0897809084177,1615.128366701443,79.96141420697472,0.6130841325024349,4.81,-0.81
2022-03-11,2021,Houston Rockets,Dallas Mavericks,100,113,-13,,,,,,,,,,,2.0,2.0,False,False,0.0,1244.2304172386125,1586.5693927981704,-342.33897555955787,0.1223178470843935,-12.51,-0.49
2022-03-11,2021,Orlando Magic,Minnesota Timberwolves,118,110,8,,,,,,,,,,,2.0,2.0,False,False,0.0,1312.9376605548616,1597.4617453940896,-284.52408483922795,0.16275751361157836,-10.14,18.14
2022-03-11,2021,Miami Heat,Cleveland Cavaliers,117,105,12,,,,,,,,,,,2.0,3.0,False,False,-1.0,1635.8150029249882,1572.1681666880206,63.6468362369676,0.5905841250164672,4.14,7.86
2022-03-11,2021,New Orleans Pelicans,Charlotte Hornets,120,142,-22,,,,,,,,,,,2.0,2.0,False,False,0.0,1588.8347758726493,1399.1704854066936,189.66429046595567,0.7487196600586424,9.31,-31.31
2022-03-11,2021,Atlanta Hawks,LA Clippers,112,106,6,,,,,,,88.0,,,19060.0,0.0,0.0,True,True,0.0,1476.106883369659,1467.5899093769108,8.516973992748262,0.5122544562642993,1.88,4.12
2022-03-11,2021,Boston Celtics,Detroit Pistons,114,103,11,,,,,,,184.0,,,20332.0,2.0,2.0,False,False,0.0,1614.1099482945797,1305.3056723250336,308.8042759695461,0.8554027731491214,14.2,-3.2
2022-03-11,2021,San Antonio Spurs,Utah Jazz,104,102,2,,,,,,,,,,,2.0,2.0,False,False,0.0,1498.2797843154185,1645.852490345175,-147.57270602975655,0.29953842951443743,-4.52,6.52
2022-03-11,2021,Los Angeles Lakers,Washington Wizards,122,109,13,,,,,,,,,,,2.0,2.0,False,False,0.0,1298.679228083936,1349.3728006536758,-50.69357256973967,0.42755942134723457,-0.55,13.55
2022-03-11,2021,Phoenix Suns,Toronto Raptors,112,117,-5,,,,,,,,,,,2.0,2.0,False,False,0.0,1708.4847073133008,1557.5980296254043,150.8866776878965,0.7044487940426419,7.72,-12.72
2022-03-12,2021,Miami Heat,Minnesota Timberwolves,104,113,-9,,,,,,,,,,,1.0,1.0,True,True,0.0,1644.8814641100842,1585.077474507254,59.80398960283014,0.5852248187390534,3.98,-12.98
2022-03-12,2021,Utah Jazz,Sacramento Kings,134,125,9,,,,,,,,,,,1.0,3.0,True,False,-2.0,1639.7981803823216,1349.648762458849,290.1494179234726,0.8416070584106278,13.44,-4.44
2022-03-12,2021,Chicago Bulls,Cleveland Cavaliers,101,91,10,,,,,,,,,,,3.0,1.0,False,True,2.0,1546.454960624234,1563.1017055029247,-16.646744878690697,0.4760617237218119,0.85,9.15
2022-03-12,2021,Denver Nuggets,Toronto Raptors,115,127,-12,,,,,,,,,,,2.0,1.0,False,True,1.0,1583.3664543152554,1566.4450526932785,16.921401621976884,0.5243326180905382,2.23,-14.23
2022-03-12,2021,Golden State Warriors,Milwaukee Bucks,122,109,13,,,,,,,,,,,2.0,3.0,False,False,-1.0,1612.4371315902365,1652.146452889167,-39.70932129893049,0.4431012299136032,-0.1,13.1
2022-03-12,2021,San Antonio Spurs,Indiana Pacers,108,119,-11,,,,,,,,,,,1.0,4.0,True,False,-3.0,1504.334094278272,1393.3483056436976,110.98578863457442,0.6545014956134398,6.08,-17.08
2022-03-12,2021,Portland Trail Blazers,Washington Wizards,127,118,9,,,,,,,,,,,3.0,1.0,False,True,2.0,1319.9546997541158,1335.8915510619345,-15.936851307818642,0.47708109927447967,0.88,8.12
2022-03-13,2021,Atlanta Hawks,Indiana Pacers,131,128,3,,,,,,,,,,,2.0,1.0,False,True,1.0,1526.1134334366586,1406.5867887872375,119.52664464942109,0.6655331496028241,6.43,-3.43
2022-03-13,2021,Boston Celtics,Dallas Mavericks,92,95,-3,,,,,,,,,,,2.0,2.0,False,False,0.0,1616.6635287714557,1588.9224313054935,27.741097465962184,0.5398380249826994,2.67,-5.67
2022-03-13,2021,Brooklyn Nets,New York Knicks,110,107,3,,,,,,,,,,,3.0,2.0,False,False,1.0,1481.0251956805148,1610.5286119489501,-129.50341626843533,0.32180663591072395,-3.78,6.78
2022-03-13,2021,New Orleans Pelicans,Houston Rockets,130,105,25,,,,,,,,,,,2.0,2.0,False,False,0.0,1566.0686697061985,1241.8773787312894,324.1912909749092,0.8660174028691361,14.83,10.17
2022-03-13,2021,Orlando Magic,Philadelphia 76ers,114,116,-2,,,,,,,,,,,2.0,3.0,False,False,-1.0,1325.3219314416972,1554.04633790445,-228.72440646275277,0.2113772660122638,-7.85,5.85
2022-03-13,2021,Detroit Pistons,LA Clippers,102,106,-4,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,88.0,96.0,20332.0,19060.0,0.0,2.0,True,False,-2.0,1302.7520918481575,1417.5833593099112,-114.83126746175367,0.3405100906422713,-3.18,-0.82
2022-03-13,2021,Oklahoma City Thunder,Memphis Grizzlies,118,125,-7,,,,,,,,,,,4.0,2.0,False,False,2.0,1338.7864509484398,1699.6895356609105,-360.9030847124707,0.11130052475825322,-13.28,6.28
2022-03-13,2021,Phoenix Suns,Los Angeles Lakers,140,111,29,,,,,,,,,,,2.0,2.0,False,False,0.0,1699.6376842454265,1312.1604776756774,387.4772065697491,0.902955014850253,17.43,11.57
2022-03-14,2021,Cleveland Cavaliers,LA Clippers,120,111,9,,,,,,,88.0,,,19060.0,0.0,1.0,True,True,-1.0,1552.370264490804,1445.6555598660852,106.7147046247187,0.6489208874519097,5.91,3.09
2022-03-14,2021,San Antonio Spurs,Minnesota Timberwolves,139,149,-10,,,,,,,,,,,2.0,2.0,False,False,0.0,1491.095611134732,1595.9502437013596,-104.85463256662752,0.35352238060631497,-2.77,-7.23
2022-03-14,2021,Philadelphia 76ers,Denver Nuggets,110,114,-4,,,,,,,,,,,1.0,2.0,True,False,-1.0,1555.7730732706425,1571.3269403332035,-15.55386706256104,0.47763112743551783,0.89,-4.89
2022-03-14,2021,Utah Jazz,Milwaukee Bucks,111,117,-6,,,,,,,,,,,2.0,2.0,False,False,0.0,1642.3008107517949,1638.9195199561175,3.381290795677387,0.504865914989996,1.67,-7.67
2022-03-14,2021,Oklahoma City Thunder,Charlotte Hornets,116,134,-18,,,,,,,,,,,1.0,3.0,True,False,-2.0,1337.3333140050038,1421.9365915731444,-84.60327756814058,0.3805968642161517,-1.94,-16.06
2022-03-14,2021,Sacramento Kings,Chicago Bulls,112,103,9,,,,,,,,,,,2.0,2.0,False,False,0.0,1347.1461320893757,1557.1864016363547,-210.04026954697906,0.22986228443566764,-7.09,16.09
2022-03-14,2021,Atlanta Hawks,Portland Trail Blazers,122,113,9,,,,,,,,,,,1.0,2.0,True,False,-1.0,1529.526795364312,1330.0065506841129,199.52024468019908,0.7592424689271495,9.72,-0.72
2022-03-14,2021,Golden State Warriors,Washington Wizards,126,112,14,,,,,,,,,,,2.0,2.0,False,False,0.0,1625.664064523286,1325.8397001319374,299.8243643913486,0.8488907971823327,13.83,0.17
2022-03-14,2021,Los Angeles Lakers,Toronto Raptors,103,114,-11,,,,,,,,,,,1.0,2.0,True,False,-1.0,1308.999680981498,1578.4845666753304,-269.48488569383244,0.17490151635988788,-9.53,-1.47
2022-03-15,2021,Orlando Magic,Brooklyn Nets,108,150,-42,,,,,,,,,,,2.0,2.0,False,False,0.0,1323.5951960755046,1487.8963626382383,-164.30116656273367,0.2797315609294552,-5.21,-36.79
2022-03-15,2021,Indiana Pacers,Memphis Grizzlies,102,135,-33,,,,,,,,,,,2.0,2.0,False,False,0.0,1403.1734268595842,1701.1426726043464,-297.96924574476225,0.1524841534076757,-10.69,-22.31
2022-03-15,2021,New Orleans Pelicans,Phoenix Suns,115,131,-16,,,,,,,,,,,2.0,2.0,False,False,0.0,1570.148067502114,1702.798480939606,-132.65041343749203,0.3178657935274176,-3.91,-12.09
2022-03-15,2021,Miami Heat,Detroit Pistons,105,98,7,,,,,,,184.0,,,20332.0,3.0,2.0,False,False,1.0,1634.0086949159786,1274.6798912919835,359.3288036239951,0.887799936991807,16.27,-9.27
2022-03-16,2021,Minnesota Timberwolves,Los Angeles Lakers,124,104,20,,,,,,,,,,,2.0,2.0,False,False,0.0,1602.7197600214888,1305.8310011175088,296.88875890398003,0.846710308563175,13.71,6.29
2022-03-16,2021,New York Knicks,Portland Trail Blazers,128,98,30,,,,,,,,,,,3.0,2.0,False,False,1.0,1603.6574449912266,1325.964708633696,277.6927363575305,0.8318125365929623,12.92,17.08
2022-03-16,2021,Brooklyn Nets,Dallas Mavericks,111,113,-2,,,,,,,,,,,1.0,3.0,True,False,-2.0,1501.75269607037,1594.8274374503249,-93.07474137995496,0.3691695086085895,-2.29,0.29
2022-03-16,2021,Charlotte Hornets,Atlanta Hawks,116,106,10,,,,,,,,,,,2.0,2.0,False,False,0.0,1432.7950256682252,1533.5686374147288,-100.77361174650355,0.3589096897336456,-2.6,12.6
2022-03-16,2021,Houston Rockets,Phoenix Suns,112,129,-17,,,,,,,,,,,3.0,1.0,False,True,2.0,1237.797980935374,1710.8785120498296,-473.08053111445565,0.06161410487841491,-17.88,0.88
2022-03-16,2021,Cleveland Cavaliers,Philadelphia 76ers,114,118,-4,,,,,,,,,,,2.0,2.0,False,False,0.0,1594.5275168327469,1549.8058929167182,44.72162391602865,0.5640064803610699,3.37,-7.37
2022-03-16,2021,Washington Wizards,Denver Nuggets,109,127,-18,,,,,,,,,,,2.0,2.0,False,False,0.0,1322.7046368413207,1577.2941206871278,-254.58948384580708,0.18762223971974015,-8.91,-9.09
2022-03-16,2021,San Antonio Spurs,Oklahoma City Thunder,122,120,2,,,,,,,,,,,2.0,2.0,False,False,0.0,1484.3260948146028,1326.474879909923,157.85121490467986,0.7127268282441912,8.01,-6.01
2022-03-16,2021,Utah Jazz,Chicago Bulls,125,110,15,,,,,,,,,,,2.0,2.0,False,False,0.0,1634.513892843222,1544.3504728125065,90.16342003071554,0.626919134674944,5.23,9.77
2022-03-16,2021,Golden State Warriors,Boston Celtics,88,110,-22,,,,,,,,,,,2.0,3.0,False,False,-1.0,1628.7991278139027,1610.7585226266244,18.040605187278288,0.5259392095343413,2.27,-24.27
2022-03-16,2021,Sacramento Kings,Milwaukee Bucks,126,135,-9,,,,,,,,,,,2.0,2.0,False,False,0.0,1359.982060913224,1646.7064378646903,-286.7243769514664,0.16103892696016814,-10.23,1.23
2022-03-16,2021,LA Clippers,Toronto Raptors,100,103,-3,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,,,19060.0,,0.0,2.0,True,False,-2.0,1403.4983075241423,1581.6532465393195,-178.1549390151772,0.26394924092491684,-5.78,2.78
2022-03-17,2021,Orlando Magic,Detroit Pistons,120,134,-14,,,,,,,184.0,,,20332.0,2.0,2.0,False,False,0.0,1309.738862643373,1273.2135770197076,36.52528562366547,0.5523713184299469,3.03,-17.03
2022-03-18,2021,Philadelphia 76ers,Dallas Mavericks,111,101,10,,,,,,,,,,,2.0,2.0,False,False,0.0,1556.6934445850509,1598.1477608848752,-41.45431629982431,0.4406239373452041,-0.17,10.17
2022-03-18,2021,Cleveland Cavaliers,Denver Nuggets,119,116,3,,,,,,,,,,,2.0,2.0,False,False,0.0,1587.6399651644142,1582.04222744307,5.597737721344174,0.5080550951678595,1.76,1.24
2022-03-18,2021,Miami Heat,Oklahoma City Thunder,120,108,12,,,,,,,,,,,3.0,2.0,False,False,1.0,1635.4750091882545,1324.010015363105,311.4649938251496,0.8572869386176201,14.31,-2.31
2022-03-18,2021,New York Knicks,Washington Wizards,100,97,3,,,,,,,,,,,2.0,2.0,False,False,0.0,1609.6753801504651,1317.9565300853785,291.7188500650866,0.8428076691671645,13.5,-10.5
2022-03-18,2021,Atlanta Hawks,Memphis Grizzlies,120,105,15,,,,,,,,,,,2.0,3.0,False,False,-1.0,1521.2554618413071,1706.9154276652923,-185.6599658239852,0.25564188572451446,-6.09,21.09
2022-03-18,2021,Toronto Raptors,Los Angeles Lakers,123,128,-5,,,,,,,,,,,2.0,2.0,False,False,0.0,1600.6404379582523,1301.772974600252,298.86746335800035,0.8481828517263588,13.79,-18.79
2022-03-18,2021,Brooklyn Nets,Portland Trail Blazers,128,123,5,,,,,,,,,,,2.0,2.0,False,False,0.0,1498.4323726358195,1319.9467734744576,178.48559916136196,0.7364203918855242,8.85,-3.85
2022-03-18,2021,Houston Rockets,Indiana Pacers,118,121,-3,,,,,,,,,,,2.0,3.0,False,False,-1.0,1236.4885659407698,1397.4006717986383,-160.91210585786848,0.28367910825115505,-5.07,2.07
2022-03-18,2021,Utah Jazz,LA Clippers,121,92,29,,,,,,,88.0,,,19060.0,2.0,0.0,False,True,2.0,1643.8839440682295,1384.5111161052096,259.37282796302,0.81653861840856,12.17,16.83
2022-03-18,2021,San Antonio Spurs,New Orleans Pelicans,91,124,-33,,,,,,,,,,,2.0,3.0,False,False,-1.0,1486.7909593614208,1562.0680363918902,-75.2770770304694,0.3933315136196011,-1.56,-31.44
2022-03-18,2021,Phoenix Suns,Chicago Bulls,129,102,27,,,,,,,,,,,2.0,2.0,False,False,0.0,1712.1879270444338,1534.980421587499,177.20750545693477,0.7349898185674794,8.8,18.2
2022-03-18,2021,Sacramento Kings,Boston Celtics,97,126,-29,,,,,,,,,,,2.0,2.0,False,False,0.0,1357.431952584399,1628.9150647175888,-271.48311213318993,0.17324775070063392,-9.61,-19.39
2022-03-19,2021,Charlotte Hornets,Dallas Mavericks,129,108,21,,,,,,,,,,,3.0,1.0,False,True,2.0,1445.1082012416468,1586.9105571023397,-141.80235586069284,0.30655388762434543,-4.29,25.29
2022-03-19,2021,Minnesota Timberwolves,Milwaukee Bucks,138,119,19,,,,,,,,,,,3.0,3.0,False,False,0.0,1606.7777865387457,1649.2565461935153,-42.47875965476965,0.4391709483945998,-0.21,19.21
2022-03-19,2021,Cleveland Cavaliers,Detroit Pistons,113,109,4,,,,,,,184.0,,,20332.0,1.0,2.0,True,False,-1.0,1593.1159935150563,1287.0190304733724,306.0969630416839,0.853464441503961,14.09,-10.09
2022-03-19,2021,Washington Wizards,Los Angeles Lakers,127,119,8,,,,,,,,,,,1.0,1.0,True,True,0.0,1316.5314938195995,1311.4074032746366,5.124090544962883,0.5073736244532927,1.74,6.26
2022-03-20,2021,Atlanta Hawks,New Orleans Pelicans,112,117,-5,,,,,,,,,,,2.0,2.0,False,False,0.0,1538.7067337910692,1579.4609685550786,-40.754234764009425,0.4416174642453871,-0.14,-4.86
2022-03-20,2021,Sacramento Kings,Phoenix Suns,124,127,-3,,,,,,,,,,,2.0,2.0,False,False,0.0,1351.3590097014428,1721.5927621947624,-370.23375249331957,0.10609763539689773,-13.66,10.66
2022-03-20,2021,Philadelphia 76ers,Toronto Raptors,88,93,-5,,,,,,,,,,,2.0,2.0,False,False,0.0,1567.9306483675864,1591.0060092838676,-23.07536091628117,0.4668406284831688,0.58,-5.58
2022-03-20,2021,Orlando Magic,Oklahoma City Thunder,90,85,5,,,,,,,,,,,3.0,2.0,False,False,1.0,1295.9334091897083,1321.3512303467185,-25.417821157010167,0.46348593459370674,0.49,4.51
2022-03-20,2021,Indiana Pacers,Portland Trail Blazers,129,98,31,,,,,,,,,,,2.0,2.0,False,False,0.0,1400.2108065058503,1316.7004882408307,83.51031826501958,0.6179188304784735,4.96,26.04
2022-03-20,2021,New York Knicks,Utah Jazz,93,108,-15,,,,,,,,,,,2.0,2.0,False,False,0.0,1611.1004164162441,1685.9151973844903,-74.81478096824617,0.39396671160652075,-1.54,-13.46
2022-03-20,2021,Houston Rockets,Memphis Grizzlies,98,122,-24,,,,,,,,,,,2.0,2.0,False,False,0.0,1233.6784312335578,1689.4641557155303,-455.78572448197247,0.06762776299299095,-17.17,-6.83
2022-03-20,2021,Denver Nuggets,Boston Celtics,104,124,-20,,,,,,,,,,,2.0,2.0,False,False,0.0,1576.566199092428,1634.988007600545,-58.42180850811701,0.4167078100337112,-0.87,-19.13
2022-03-20,2021,Golden State Warriors,San Antonio Spurs,108,110,-2,,,,,,,,,,,4.0,2.0,False,False,2.0,1610.6425857229383,1469.3980271982325,141.24455852470578,0.6927631116757393,7.33,-9.33
2022-03-21,2021,Philadelphia 76ers,Miami Heat,113,106,7,,,,,,,,,,,1.0,3.0,True,False,-2.0,1561.4790805472246,1638.133794204641,-76.65471365741632,0.39144077688280215,-1.61,8.61
2022-03-21,2021,Dallas Mavericks,Minnesota Timberwolves,110,108,2,,,,,,,,,,,2.0,2.0,False,False,0.0,1565.8008168689519,1623.9262012476509,-58.12538437869898,0.4171226195160408,-0.85,2.85
2022-03-21,2021,Houston Rockets,Washington Wizards,115,97,18,,,,,,,,,,,1.0,2.0,True,False,-1.0,1231.8326921732253,1325.4403898077278,-93.60769763450253,0.3684553229282578,-2.31,20.31
2022-03-21,2021,Cleveland Cavaliers,Los Angeles Lakers,120,131,-11,,,,,,,,,,,2.0,2.0,False,False,0.0,1594.6048867138204,1302.4985072865084,292.10637942731205,0.8431029858423946,13.52,-24.52
2022-03-21,2021,Chicago Bulls,Toronto Raptors,113,99,14,,,,,,,,,,,3.0,1.0,False,True,2.0,1525.5755864371704,1597.4575771042294,-71.88199066705897,0.39800465766265947,-1.42,15.42
2022-03-21,2021,Charlotte Hornets,New Orleans Pelicans,106,103,3,,,,,,,,,,,2.0,1.0,False,True,1.0,1466.2179414750346,1585.4803714944646,-119.26243001942998,0.334805495346165,-3.36,6.36
2022-03-21,2021,Brooklyn Nets,Utah Jazz,114,106,8,,,,,,,,,,,3.0,1.0,False,True,2.0,1501.6786578694464,1695.9244375946216,-194.24577972517523,0.24635114893866142,-6.44,14.44
2022-03-21,2021,Detroit Pistons,Portland Trail Blazers,115,119,-4,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,,,20332.0,,2.0,1.0,False,True,1.0,1285.5301372746083,1300.6598688931963,-15.129731618588039,0.4782403187178343,0.91,-4.91
2022-03-21,2021,Oklahoma City Thunder,Boston Celtics,123,132,-9,,,,,,,,,,,1.0,1.0,True,True,0.0,1313.9504184527534,1648.0300281460557,-334.07960969330225,0.12751440304416134,-12.18,3.18
2022-03-22,2021,Orlando Magic,Golden State Warriors,94,90,4,,,,,,,,,,,2.0,2.0,False,False,0.0,1303.3342210836734,1604.6275802851562,-301.2933592014829,0.1500276774565296,-10.83,14.83
2022-03-22,2021,New York Knicks,Atlanta Hawks,111,117,-6,,,,,,,,,,,2.0,2.0,False,False,0.0,1601.0911762061128,1532.687330851683,68.40384535442968,0.5971885212116331,4.34,-10.34
2022-03-22,2021,Denver Nuggets,LA Clippers,127,115,12,,,,,,,88.0,,,19060.0,0.0,0.0,True,True,0.0,1563.5241785469173,1342.4798627889488,221.04431575796843,0.7811590154462961,10.6,1.4
2022-03-22,2021,Milwaukee Bucks,Chicago Bulls,126,98,28,,,,,,,,,,,3.0,1.0,False,True,2.0,1632.10813148461,1540.218865119936,91.88926636467409,0.629239847982941,5.3,22.7
2022-03-23,2021,Detroit Pistons,Atlanta Hawks,122,101,21,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,,,20332.0,,2.0,1.0,False,True,1.0,1279.5533430701723,1541.4439355196203,-261.8905924494479,0.1813001726538893,-9.21,30.21
2022-03-23,2021,Indiana Pacers,Sacramento Kings,109,110,-1,,,,,,,,,,,3.0,3.0,False,False,0.0,1416.2514258534848,1350.4437849107137,65.80764094277106,0.5935882846578862,4.23,-5.23
2022-03-23,2021,Charlotte Hornets,New York Knicks,106,121,-15,,,,,,,,,,,2.0,1.0,False,True,1.0,1473.0078153358595,1592.3345715381756,-119.32675620231612,0.334723032534409,-3.36,-11.64
2022-03-23,2021,Boston Celtics,Utah Jazz,125,97,28,,,,,,,,,,,2.0,2.0,False,False,0.0,1649.9888997940502,1684.0798259008159,-34.090926106765664,0.4510960594309956,0.13,27.87
2022-03-23,2021,Minnesota Timberwolves,Phoenix Suns,116,125,-9,,,,,,,,,,,2.0,3.0,False,False,-1.0,1618.543719353619,1722.5079869854915,-103.96426763187242,0.3546946282546501,-2.73,-6.27
2022-03-23,2021,Dallas Mavericks,Houston Rockets,110,91,19,,,,,,,,,,,2.0,2.0,False,False,0.0,1571.1832987629837,1249.7299204234328,321.4533783395509,0.8641780975954133,14.72,4.28
2022-03-23,2021,Memphis Grizzlies,Brooklyn Nets,132,120,12,,,,,,,,,,,3.0,2.0,False,False,1.0,1691.3098947758629,1513.5232695632521,177.78662521261072,0.7356386434151502,8.83,3.17
2022-03-23,2021,Los Angeles Lakers,Philadelphia 76ers,121,126,-5,,,,,,,,,,,2.0,2.0,False,False,0.0,1317.5488873572483,1571.1267783097264,-253.57789095247813,0.18851142711230787,-8.87,3.87
2022-03-23,2021,Miami Heat,Golden State Warriors,104,118,-14,,,,,,,,,,,2.0,1.0,False,True,1.0,1628.4860964421391,1595.9645859972115,32.52151044492757,0.5466660026993541,2.87,-16.87
2022-03-23,2021,Oklahoma City Thunder,Orlando Magic,118,102,16,,,,,,,,,,,2.0,1.0,False,True,1.0,1311.9915468047589,1311.997215371618,-0.0056685668591853755,0.4999918422765328,1.53,14.47
